User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_111,Tesla Model 3,62.0,Station_170,Los Angeles,05/01/2024 14:00,05/01/2024 17:27,27.42595097,0.911151791,32.16501549,19.78138636,Evening,Tuesday,74.64716691,10.08007433,216.0702778,-4.153203087,5.0,Level 1,Long-Distance Traveler
User_112,Chevy Bolt,100.0,Station_307,Chicago,05/01/2024 15:00,05/01/2024 15:51,7.358446629,2.430793371,11.48048586,13.78679636,Afternoon,Monday,77.48990309,71.62801503,166.673967,-7.811348602,5.0,Level 2,Commuter
User_113,Hyundai Kona,100.0,Station_448,Houston,05/01/2024 16:00,05/01/2024 18:14,36.137269,2.449346455,36.37707579,7.87091787,Night,Sunday,48.61219347,95.83119936,48.11698069,32.30733829,1.0,DC Fast Charger,Casual Driver
User_114,Chevy Bolt,85.0,Station_204,Los Angeles,05/01/2024 17:00,05/01/2024 18:57,29.16952954,1.837402026,28.50456454,9.16414808,Evening,Saturday,64.06837901,83.78854261,241.9981707,42.73966105,5.0,DC Fast Charger,Long-Distance Traveler
User_115,Tesla Model 3,85.0,Station_56,Houston,05/01/2024 18:00,05/01/2024 21:02,43.44537898,1.405889911,,34.67514514,Morning,Friday,55.70562012,52.80830823,38.19901104,19.86952895,5.0,Level 1,Casual Driver
User_116,Hyundai Kona,100.0,Station_208,New York,05/01/2024 19:00,05/01/2024 21:34,26.86910961,2.463684938,12.05183663,17.54159529,Morning,Monday,28.17984729,54.56240134,289.5682377,7.791379352,3.0,Level 1,Long-Distance Traveler
User_117,Nissan Leaf,85.0,Station_41,Los Angeles,05/01/2024 20:00,05/01/2024 21:48,17.93347917,2.782209566,25.58416842,25.49744244,Morning,Saturday,29.95132195,76.87588685,104.3978667,38.36358112,7.0,DC Fast Charger,Commuter
User_118,Chevy Bolt,50.0,Station_32,Los Angeles,05/01/2024 21:00,05/01/2024 22:59,60.47162635,3.18825895,,15.88570515,Afternoon,Saturday,74.53957948,79.36511566,84.37563039,32.83617858,2.0,Level 1,Casual Driver
User_119,Tesla Model 3,50.0,Station_15,Chicago,05/01/2024 22:00,06/01/2024 01:49,17.70473747,3.462571541,19.71367994,19.91512429,Afternoon,Tuesday,47.80623479,79.37151434,258.6456707,-9.345375215,7.0,DC Fast Charger,Commuter
User_120,Nissan Leaf,63.09631665,Station_62,Houston,05/01/2024 23:00,06/01/2024 00:20,47.7140959,1.176839308,,15.35252653,Night,Wednesday,49.53760262,57.93745966,214.4674794,34.27808119,1.0,DC Fast Charger,Casual Driver
User_121,Nissan Leaf,85.0,Station_155,Los Angeles,06/01/2024 00:00,06/01/2024 03:25,71.18526462,1.425652551,10.29979972,5.138664199,Morning,Friday,36.8840837,73.96777838,276.2224925,-4.808919737,6.0,Level 1,Commuter
User_122,BMW i3,75.0,Station_284,Los Angeles,06/01/2024 01:00,06/01/2024 03:11,39.64439032,1.925741841,13.79828911,6.965265891,Afternoon,Wednesday,20.41744854,57.50198821,,22.57201158,6.0,Level 2,Casual Driver
User_123,Hyundai Kona,62.0,Station_209,Chicago,06/01/2024 02:00,06/01/2024 05:47,24.84871287,3.318368304,32.23574668,19.91298423,Morning,Wednesday,60.66782802,53.92638458,260.7073136,11.20346484,3.0,DC Fast Charger,Casual Driver
User_124,Chevy Bolt,50.0,Station_320,Chicago,06/01/2024 03:00,06/01/2024 05:15,7.515940356,3.416869599,10.62138589,34.76080834,Night,Sunday,61.76280197,83.20780147,126.5918375,9.791242681,6.0,Level 1,Casual Driver
User_125,Tesla Model 3,75.0,Station_494,Houston,06/01/2024 04:00,06/01/2024 07:42,64.41904929,3.190013103,24.62165118,28.99874331,Evening,Friday,49.17384524,62.34186035,230.4942718,25.3204757,2.0,Level 1,Long-Distance Traveler
User_126,BMW i3,85.0,Station_187,New York,06/01/2024 05:00,06/01/2024 06:29,6.189015903,1.291854712,19.71535049,20.86311304,Afternoon,Friday,34.60022196,101.6760987,275.7419042,5.72735649,1.0,Level 1,Casual Driver
User_127,Hyundai Kona,100.0,Station_498,New York,06/01/2024 06:00,06/01/2024 07:15,37.78790372,3.623898269,35.99593704,29.1176017,Afternoon,Monday,88.03875947,61.07474262,66.00213032,-0.325339469,1.0,DC Fast Charger,Casual Driver
User_128,BMW i3,85.0,Station_442,San Francisco,06/01/2024 07:00,06/01/2024 08:05,9.151234191,2.578732446,34.04604093,27.66612815,Evening,Tuesday,71.45097037,50.01990928,223.097349,-1.092333438,1.750299407,DC Fast Charger,Long-Distance Traveler
User_129,Hyundai Kona,93.27378067,Station_130,Los Angeles,06/01/2024 08:00,06/01/2024 11:35,15.66056402,3.140650163,7.702187849,32.13666293,Afternoon,Wednesday,30.88322666,51.48089291,202.1415518,29.53906344,2.0,DC Fast Charger,Long-Distance Traveler
User_130,Hyundai Kona,50.0,Station_127,Houston,06/01/2024 09:00,06/01/2024 12:53,35.55367093,3.536754115,45.8556972,23.36793048,Night,Tuesday,85.49045253,74.66057198,275.5742741,26.1334068,4.0,Level 1,Commuter
User_131,Chevy Bolt,100.0,Station_292,Los Angeles,06/01/2024 10:00,06/01/2024 13:15,47.52745876,3.804899639,14.32817553,31.09859147,Afternoon,Tuesday,59.93299647,81.18398204,139.3837269,18.97982294,3.0,Level 2,Commuter
User_132,Hyundai Kona,100.0,Station_114,Houston,06/01/2024 11:00,06/01/2024 11:40,36.61656862,3.358014647,27.32114694,11.58486923,Afternoon,Sunday,66.55511783,56.23715391,69.23387008,24.52303877,7.0,Level 2,Long-Distance Traveler
User_133,BMW i3,50.0,Station_199,Houston,06/01/2024 12:00,06/01/2024 12:41,65.48719596,2.06628138,37.57728956,31.14502051,Evening,Thursday,42.83535123,83.70937054,102.2390727,17.52272767,6.0,DC Fast Charger,Long-Distance Traveler
User_134,Hyundai Kona,85.0,Station_13,Houston,06/01/2024 13:00,06/01/2024 16:19,33.88719708,3.625604853,18.6042609,24.4683204,Night,Monday,40.14074747,63.34760038,267.8436816,-4.160747933,2.778246566,DC Fast Charger,Long-Distance Traveler
User_135,Chevy Bolt,48.46959856,Station_271,Los Angeles,06/01/2024 14:00,06/01/2024 15:08,47.29002739,3.294730867,15.40897976,46.27027201,Morning,Wednesday,28.20501289,50.64036663,277.4934201,7.122847044,7.0,DC Fast Charger,Long-Distance Traveler
User_136,Chevy Bolt,100.0,Station_89,Chicago,06/01/2024 15:00,06/01/2024 18:48,48.48756787,0.563937936,16.75976743,7.600448838,Morning,Saturday,35.88903742,90.85231272,103.9116506,0.534111693,7.0,Level 2,Long-Distance Traveler
User_137,BMW i3,75.0,Station_215,Los Angeles,06/01/2024 16:00,06/01/2024 18:48,15.01016595,0.648675683,13.76256858,13.72612323,Evening,Friday,84.2361804,77.85782098,220.2005624,19.98563673,6.0,Level 2,Commuter
User_138,Nissan Leaf,85.0,Station_444,Houston,06/01/2024 17:00,06/01/2024 18:05,30.0651389,1.267429956,35.87112113,35.03863445,Night,Friday,13.94832346,93.59847436,122.7647597,33.0181713,1.0,DC Fast Charger,Long-Distance Traveler
User_139,Nissan Leaf,85.0,Station_278,San Francisco,06/01/2024 18:00,06/01/2024 19:21,74.10645012,2.965419405,32.29091083,25.66318432,Evening,Tuesday,33.43975255,86.90439984,179.5885267,14.12322246,4.0,Level 1,Long-Distance Traveler
User_140,Hyundai Kona,62.0,Station_447,New York,06/01/2024 19:00,06/01/2024 20:00,66.15159679,3.062344294,50.17058595,36.29871225,Evening,Monday,75.48580234,56.12136493,46.81290396,32.29274612,1.0,Level 2,Commuter
User_141,Tesla Model 3,100.0,Station_474,Houston,06/01/2024 20:00,06/01/2024 21:02,47.37743937,1.299527036,48.16033463,28.11485499,Morning,Monday,23.63676232,68.05817011,,8.511630397,4.0,DC Fast Charger,Casual Driver
User_142,Hyundai Kona,62.0,Station_481,San Francisco,06/01/2024 21:00,06/01/2024 23:50,45.99296137,2.845705703,30.6035281,23.61328031,Night,Wednesday,34.86960938,77.63659353,108.6606452,3.849914001,6.0,Level 2,Commuter
User_143,BMW i3,75.0,Station_203,Chicago,06/01/2024 22:00,07/01/2024 00:55,48.287872,2.073553097,34.38804244,30.23675881,Night,Wednesday,61.86690561,92.68815021,208.7545777,-8.036309429,6.0,Level 1,Commuter
User_144,BMW i3,50.0,Station_74,Houston,06/01/2024 23:00,07/01/2024 02:18,78.69341922,2.856062565,36.56255637,7.639601311,Evening,Tuesday,38.19062073,82.43448923,17.2415972,12.73792455,7.0,Level 1,Long-Distance Traveler
User_145,BMW i3,93.09486955,Station_25,San Francisco,07/01/2024 00:00,07/01/2024 01:27,68.03002486,1.516972291,16.3955168,18.9698758,Morning,Tuesday,50.70024741,60.74599062,148.0864323,34.79282129,0.0,Level 2,Casual Driver
User_146,BMW i3,85.0,Station_101,Houston,07/01/2024 01:00,07/01/2024 04:33,40.2483826,3.6354899,33.73226426,17.24311508,Night,Tuesday,45.0273134,77.80287971,28.45468193,38.96813601,6.0,DC Fast Charger,Commuter
User_147,BMW i3,100.0,Station_176,Los Angeles,07/01/2024 02:00,07/01/2024 05:01,74.28073484,1.061344468,41.34180124,12.88650542,Evening,Thursday,66.0051338,82.71272304,35.47986919,4.761855467,7.0,Level 2,Casual Driver
User_148,Chevy Bolt,85.0,Station_427,San Francisco,07/01/2024 03:00,07/01/2024 06:50,,3.884329873,38.87012919,20.26198907,Afternoon,Monday,20.21835515,99.52824374,246.4102121,7.464952137,1.0,DC Fast Charger,Commuter
User_149,Nissan Leaf,50.0,Station_117,Los Angeles,07/01/2024 04:00,07/01/2024 06:37,74.94807969,2.019228414,43.62020159,31.58444612,Morning,Tuesday,72.33754267,62.45464272,127.9108306,12.2647032,5.0,Level 2,Long-Distance Traveler
User_150,BMW i3,100.0,Station_166,Los Angeles,07/01/2024 05:00,07/01/2024 06:00,52.8841303,1.276982658,35.52596163,7.95349418,Night,Sunday,30.59535961,76.02826981,186.8140686,19.18928092,0.0,Level 1,Commuter
User_151,Tesla Model 3,50.0,Station_41,San Francisco,07/01/2024 06:00,07/01/2024 07:24,34.96988837,2.496602704,19.6515445,16.52800214,Night,Monday,36.73261807,69.4076144,249.0598376,9.598491187,4.0,Level 2,Commuter
User_152,Tesla Model 3,85.0,Station_429,New York,07/01/2024 07:00,07/01/2024 07:39,55.91756317,2.553216595,6.638807143,25.57187248,Night,Saturday,46.86961642,67.95937767,179.0935735,15.16931484,6.0,DC Fast Charger,Commuter
User_153,Tesla Model 3,62.0,Station_344,San Francisco,07/01/2024 08:00,07/01/2024 11:37,76.59801205,3.320835389,31.59720483,19.34114104,Morning,Friday,69.31359127,92.69136039,290.988477,31.24889263,3.0,DC Fast Charger,Casual Driver
User_154,Tesla Model 3,100.0,Station_424,New York,07/01/2024 09:00,07/01/2024 11:39,20.25597516,1.351703592,3.023485282,31.88608393,Evening,Friday,79.64988507,88.23701957,32.00803709,36.54506398,0.0,Level 1,Casual Driver
User_155,Chevy Bolt,50.0,Station_366,Houston,07/01/2024 10:00,07/01/2024 10:44,56.06879095,3.254362544,28.16853365,7.964297406,Afternoon,Monday,75.63146824,55.82273779,219.4318971,7.109435812,4.0,DC Fast Charger,Long-Distance Traveler
User_156,Tesla Model 3,62.0,Station_120,Houston,07/01/2024 11:00,07/01/2024 11:32,65.04979561,3.436820245,22.55945181,20.79767963,Night,Saturday,83.58728192,80.04211898,188.0781767,25.34429385,3.0,DC Fast Charger,Casual Driver
User_157,BMW i3,85.0,Station_97,San Francisco,07/01/2024 12:00,07/01/2024 13:12,,2.719106374,9.95233839,11.75449371,Morning,Friday,20.15540253,87.84398762,81.38711341,37.84252106,3.0,Level 1,Casual Driver
User_158,Hyundai Kona,50.87061708,Station_145,Houston,07/01/2024 13:00,07/01/2024 16:08,23.57128154,0.841961239,49.78371903,21.99640805,Night,Friday,51.07152573,79.00243297,267.3473926,-3.089617682,3.0,DC Fast Charger,Casual Driver
User_159,Tesla Model 3,62.0,Station_216,Chicago,07/01/2024 14:00,07/01/2024 17:47,,1.992542784,21.74018978,8.610343127,Evening,Friday,45.19283551,52.93614672,56.90417362,38.586648,3.0,DC Fast Charger,Long-Distance Traveler
User_160,Chevy Bolt,100.0,Station_229,Los Angeles,07/01/2024 15:00,07/01/2024 16:36,41.08911136,5.220359375,7.854182226,37.3705959,Afternoon,Wednesday,10.71439507,64.15980029,35.43902475,-2.560800824,6.644424525,Level 2,Long-Distance Traveler
User_161,Chevy Bolt,58.0121307,Station_313,Los Angeles,07/01/2024 16:00,07/01/2024 17:25,48.99847458,3.736481472,2.560943434,15.9295347,Night,Saturday,15.60051543,98.00224206,85.09726682,15.56371033,6.0,Level 2,Long-Distance Traveler
User_162,Tesla Model 3,85.0,Station_130,New York,07/01/2024 17:00,07/01/2024 18:32,10.27760809,2.361618352,45.6866918,7.05367943,Morning,Wednesday,27.84001448,52.20550797,39.27594026,35.09405877,1.803488242,Level 2,Long-Distance Traveler
User_163,Hyundai Kona,85.0,Station_352,Houston,07/01/2024 18:00,07/01/2024 21:52,45.57396766,3.265855666,11.089827,34.02915242,Evening,Monday,45.7060602,87.23241205,217.5899277,-9.090468359,1.0,Level 2,Commuter
User_164,Tesla Model 3,62.0,Station_377,New York,07/01/2024 19:00,07/01/2024 19:44,69.10554639,3.27519366,22.98621554,9.357435457,Afternoon,Monday,58.58472328,62.96258204,101.3750717,1.496665178,1.0,Level 2,Long-Distance Traveler
User_165,Chevy Bolt,102.9494943,Station_318,Los Angeles,07/01/2024 20:00,07/01/2024 22:18,37.76450274,3.397770137,32.73315159,26.22041153,Morning,Thursday,74.68253406,64.64710567,156.4170174,2.224393528,6.0,Level 2,Long-Distance Traveler
User_166,Nissan Leaf,85.0,Station_472,Los Angeles,07/01/2024 21:00,07/01/2024 23:25,14.49568703,2.546129258,21.24491493,30.87446728,Night,Wednesday,30.75797032,56.51139732,119.356633,-5.59879854,0.674947023,Level 2,Commuter
User_167,BMW i3,75.0,Station_137,Houston,07/01/2024 22:00,08/01/2024 00:01,54.6408791,3.249662139,19.70948849,18.84386067,Morning,Monday,27.0170636,85.53675893,130.551963,12.62950128,5.0,Level 1,Commuter
User_168,Chevy Bolt,75.0,Station_324,Chicago,07/01/2024 23:00,08/01/2024 01:47,67.89119053,3.007291693,9.684686976,11.33027693,Afternoon,Wednesday,64.31430157,77.58261619,32.89268076,16.31767547,6.0,Level 2,Casual Driver
User_169,Tesla Model 3,100.0,Station_337,Chicago,08/01/2024 00:00,08/01/2024 03:15,22.74259439,1.030563728,29.63598065,8.229053615,Evening,Thursday,76.22513955,85.77858051,280.9779275,-2.910447929,4.0,DC Fast Charger,Casual Driver
User_170,BMW i3,85.0,Station_273,Houston,08/01/2024 01:00,08/01/2024 02:16,56.01783154,1.040974023,37.85307848,14.57709875,Evening,Monday,18.03729692,61.93129744,14.72364927,11.49275618,7.0,Level 1,Long-Distance Traveler
User_171,Tesla Model 3,85.0,Station_117,Houston,08/01/2024 02:00,08/01/2024 03:26,127.7574744,0.984549221,9.2864977,20.34244787,Night,Monday,27.64544589,90.29992273,103.9578251,18.40533315,1.0,Level 2,Casual Driver
User_172,Tesla Model 3,100.0,Station_306,New York,08/01/2024 03:00,08/01/2024 04:19,13.87716709,0.521291588,9.913419024,26.91381758,Night,Monday,40.79935582,71.37903685,136.2786126,24.75962224,5.0,Level 2,Commuter
User_173,Nissan Leaf,75.0,Station_368,Houston,08/01/2024 04:00,08/01/2024 05:40,,3.473821822,32.59959954,37.20674099,Night,Monday,68.79319057,75.66889916,62.41285143,27.90141336,7.0,DC Fast Charger,Casual Driver
User_174,BMW i3,100.0,Station_94,Chicago,08/01/2024 05:00,08/01/2024 07:52,47.82436785,2.046874381,6.082778487,35.98941825,Night,Tuesday,61.57804691,97.96189523,90.11434022,7.166868101,2.0,Level 1,Casual Driver
User_175,BMW i3,50.0,Station_168,Houston,08/01/2024 06:00,08/01/2024 08:55,71.14274636,1.725136155,14.82991098,37.01632786,Afternoon,Saturday,73.16017409,75.75484663,150.2700221,17.42486706,5.0,DC Fast Charger,Long-Distance Traveler
User_176,Nissan Leaf,85.0,Station_442,New York,08/01/2024 07:00,08/01/2024 08:51,6.08863209,3.284946614,4.868312092,9.194135635,Night,Saturday,14.45331142,61.79033242,54.81602107,6.170556621,2.0,DC Fast Charger,Commuter
User_177,Chevy Bolt,50.0,Station_203,New York,08/01/2024 08:00,08/01/2024 10:25,33.09869143,2.182172568,16.68689597,36.52395919,Morning,Wednesday,79.50472573,53.57201503,174.429899,-7.868909513,7.690884188,Level 1,Commuter
User_178,Tesla Model 3,95.69778087,Station_341,New York,08/01/2024 09:00,08/01/2024 11:14,78.83314652,2.921583662,8.424644632,23.30472969,Afternoon,Wednesday,12.48227539,78.60859386,118.6950831,4.760809785,0.0,DC Fast Charger,Casual Driver
User_179,Hyundai Kona,100.0,Station_149,New York,08/01/2024 10:00,08/01/2024 11:57,63.2365161,0.835845142,5.255799991,39.69535324,Afternoon,Wednesday,31.10919008,50.16354627,132.9596225,30.79081504,2.0,Level 1,Casual Driver
User_180,Tesla Model 3,50.0,Station_402,San Francisco,08/01/2024 11:00,08/01/2024 11:31,50.16138088,3.984418264,29.08728055,8.854761003,Night,Thursday,62.13327966,95.39612687,42.37605575,18.45997761,7.0,DC Fast Charger,Casual Driver
User_181,Tesla Model 3,50.0,Station_183,Houston,08/01/2024 12:00,08/01/2024 14:13,21.82050637,0.856617261,97.3422547,13.09959827,Afternoon,Sunday,78.27386156,76.89957103,240.7952118,10.33600034,5.0,Level 1,Long-Distance Traveler
User_182,Chevy Bolt,50.0,Station_413,Los Angeles,08/01/2024 13:00,08/01/2024 14:53,61.00032236,3.02652484,5.72046526,20.41637758,Morning,Tuesday,44.94524693,66.19582006,232.3210389,27.54479108,6.0,Level 2,Casual Driver
User_183,Tesla Model 3,62.0,Station_152,Houston,08/01/2024 14:00,08/01/2024 15:12,47.31460938,0.968976969,10.16337295,25.92447735,Afternoon,Sunday,40.48798797,98.82353364,260.6613918,23.72798354,5.0,Level 1,Casual Driver
User_184,Nissan Leaf,62.0,Station_74,San Francisco,08/01/2024 15:00,08/01/2024 18:03,33.78434419,1.350101828,48.76808404,22.90123735,Afternoon,Wednesday,86.09789965,60.26271713,59.09157049,58.10524584,5.0,DC Fast Charger,Long-Distance Traveler
User_185,Nissan Leaf,62.0,Station_365,New York,08/01/2024 16:00,08/01/2024 17:40,47.84104322,1.613387598,36.24955021,11.34595333,Morning,Wednesday,61.58201872,55.66092888,258.7029939,31.4229245,6.0,DC Fast Charger,Commuter
User_186,BMW i3,50.0,Station_401,San Francisco,08/01/2024 17:00,08/01/2024 20:15,10.64015216,3.080603458,19.16716098,6.499435839,Morning,Monday,66.57606984,69.1576578,81.30727352,20.62351407,6.0,Level 2,Long-Distance Traveler
User_187,Hyundai Kona,102.83943,Station_274,Chicago,08/01/2024 18:00,08/01/2024 20:03,72.23781882,3.498285555,14.43590506,24.3268478,Afternoon,Sunday,83.20627215,83.20544452,131.286165,3.860209283,2.0,Level 2,Casual Driver
User_188,Tesla Model 3,85.0,Station_42,Chicago,08/01/2024 19:00,08/01/2024 20:11,36.15792622,3.101827077,46.32809897,37.20641911,Evening,Monday,12.6663036,86.88327764,87.12429821,28.73003732,2.0,Level 2,Casual Driver
User_189,Tesla Model 3,50.0,Station_496,Houston,08/01/2024 20:00,08/01/2024 22:42,63.62653233,2.040022115,9.986771923,35.02872012,Afternoon,Sunday,41.00608003,71.25331651,,5.098606887,1.0,Level 1,Commuter
User_190,Chevy Bolt,50.0,Station_212,Houston,08/01/2024 21:00,08/01/2024 23:48,8.349591228,2.312675062,47.48218949,19.7528686,Morning,Sunday,43.32205191,62.97068755,311.6304081,3.04969077,5.0,Level 1,Long-Distance Traveler
User_191,Nissan Leaf,100.0,Station_101,Los Angeles,08/01/2024 22:00,08/01/2024 23:34,65.83154347,3.705617222,7.253633663,7.453842745,Morning,Monday,82.15451673,58.35734375,65.28637656,-7.430016353,0.0,Level 1,Casual Driver
User_192,Hyundai Kona,100.0,Station_45,Los Angeles,08/01/2024 23:00,09/01/2024 00:03,55.18877391,1.414505761,,23.68341,Morning,Wednesday,152.4897609,68.12881246,249.0494143,30.69927933,0.0,Level 1,Commuter
User_193,BMW i3,85.0,Station_82,Chicago,09/01/2024 00:00,09/01/2024 02:29,55.9794347,1.106862483,13.79927221,31.52986271,Evening,Monday,2.325958995,71.03902179,67.87474828,11.44258047,5.0,Level 1,Casual Driver
User_194,Nissan Leaf,62.0,Station_17,New York,09/01/2024 01:00,09/01/2024 01:30,38.50773759,0.976477541,15.80992156,38.18852997,Morning,Wednesday,37.91329561,57.53677417,252.9734296,21.38432172,3.0,DC Fast Charger,Commuter
User_195,BMW i3,85.0,Station_73,San Francisco,09/01/2024 02:00,09/01/2024 04:39,13.10581202,0.569062335,14.55441535,28.93465228,Night,Sunday,12.04434277,91.06953924,201.5628074,1.856657823,7.0,DC Fast Charger,Casual Driver
User_196,Chevy Bolt,75.0,Station_14,Los Angeles,09/01/2024 03:00,09/01/2024 05:57,7.816424005,3.457199298,5.098121574,32.2717069,Night,Thursday,70.54794124,50.10285104,50.3088064,29.88259211,6.0,DC Fast Charger,Casual Driver
User_197,Chevy Bolt,50.0,Station_433,Los Angeles,09/01/2024 04:00,09/01/2024 05:30,52.50980894,2.764323587,17.12970238,43.15651393,Evening,Thursday,30.47511661,90.93210943,152.2575153,-7.432249212,0.0,Level 1,Commuter
User_198,Tesla Model 3,85.0,Station_157,New York,09/01/2024 05:00,09/01/2024 07:58,12.12801805,0.980251842,32.09970636,31.07189392,Morning,Friday,47.72203884,62.35988113,212.5522239,-1.206170461,3.0,Level 2,Commuter
User_199,Hyundai Kona,75.0,Station_223,New York,09/01/2024 06:00,09/01/2024 07:57,28.98835178,3.275752117,,8.690730198,Morning,Tuesday,39.67389281,60.73040959,195.9555816,7.186570885,3.0,DC Fast Charger,Casual Driver
User_200,BMW i3,62.0,Station_132,Houston,09/01/2024 07:00,09/01/2024 08:37,13.48519533,2.665368482,29.87310551,27.32232283,Night,Monday,82.88645336,52.6525883,,-5.680662911,1.0,DC Fast Charger,Commuter
User_201,Nissan Leaf,62.0,Station_338,San Francisco,09/01/2024 08:00,09/01/2024 10:36,80.72941928,2.877191094,36.78209781,12.94572889,Night,Saturday,70.51514965,92.97486255,211.6338745,4.741180801,4.0,Level 1,Casual Driver
